key,fare_amount
2014-04-09 08:42:05.0000002,9.38
2014-04-09 08:42:05.0000001,5.69
2014-10-13 00:42:05.0000001,14.48
2013-12-08 10:41:05.0000003,5.53
2013-12-08 10:41:05.0000008,13.69
2013-12-08 10:41:05.0000006,9.42
2013-12-08 10:41:05.0000004,6.39
2013-12-08 10:41:05.0000001,10.75
2013-12-08 10:41:05.0000005,8.05
2013-02-14 02:02:13.0000001,5.58
2009-07-04 13:00:57.0000001,10.99
2009-07-04 13:00:57.0000003,9.25
2013-03-20 03:01:29.0000001,4.92
2010-08-25 12:03:21.0000002,10.97
2010-08-25 12:03:21.0000001,5.88
2013-09-08 03:47:57.0000001,13.65
2013-09-08 03:47:57.0000003,7.93
2012-12-19 16:29:33.0000002,9.52
2012-12-19 16:29:33.0000001,5.1
2009-05-15 21:19:13.0000001,11.57
2009-05-15 21:19:13.0000002,7.21
2012-06-06 17:33:05.0000001,9.51
2012-06-06 17:33:05.0000002,5.99
2012-06-06 17:33:05.0000003,12.27
2012-06-06 17:33:05.0000004,7.92
2011-09-20 00:07:17.0000001,11.43
2010-01-29 08:32:53.0000007,5.33
2010-01-29 08:32:53.0000004,10.57
2010-01-29 08:32:53.0000001,5.14
2010-01-29 08:32:53.0000003,9.51
2010-01-29 08:32:53.0000005,6.84
2010-01-29 08:32:53.0000006,6.26
2015-05-15 01:51:49.0000002,9.92
2015-05-15 01:51:49.0000001,11.58
2015-05-15 01:51:49.0000005,8.23
2015-05-15 01:51:49.0000004,4.57
2011-07-26 05:14:29.0000001,49.66
2011-09-09 03:00:05.0000002,19.96
2011-09-09 03:00:05.0000001,4.86
2012-11-12 10:06:17.0000004,5.87
2012-11-12 10:06:17.0000005,9.25
2012-11-12 10:06:17.0000002,6.38
2012-11-12 10:06:17.0000001,9.25
2012-01-05 22:37:13.0000001,11.92
2012-01-05 22:37:13.0000002,13.69
2012-12-07 02:02:01.0000002,16.34
2012-12-07 02:02:01.0000001,11.27
2011-08-18 08:36:13.0000001,5.16
2011-08-18 08:36:13.0000004,7.16
2011-08-18 08:36:13.0000003,11.06
2011-08-18 08:36:13.0000006,7.65
2011-08-18 08:36:13.0000002,14.66
2014-05-16 15:30:05.0000002,6.84
2014-05-16 15:30:05.0000001,7.65
2014-03-15 07:19:25.0000001,13.41
2009-12-21 17:23:09.0000001,6.01
2013-12-01 22:23:57.0000002,6.59
2013-12-01 22:23:57.0000001,14.93
2014-01-03 15:48:49.0000003,8.55
2014-01-03 15:48:49.0000002,6.84
2013-01-19 20:19:45.0000003,14.31
2013-01-19 20:19:45.0000001,7.59
2013-01-19 20:19:45.0000004,5.73
2012-08-31 03:00:21.0000001,6.09
2012-07-21 16:32:41.0000001,6.18
2012-07-21 16:32:41.0000002,4.89
2012-12-20 23:43:09.0000002,15.88
2012-12-20 23:43:09.0000006,7.64
2012-12-20 23:43:09.0000005,9.89
2012-12-20 23:43:09.0000003,6.55
2009-06-13 18:40:13.0000002,13.57
2009-06-13 18:40:13.0000003,12.25
2014-11-16 09:12:45.0000001,12.9
2013-03-25 15:17:33.0000001,4.55
2009-09-28 05:36:49.0000001,8.67
2013-07-08 17:31:29.0000001,5.88
2013-07-08 17:31:29.0000002,16.22
2010-11-27 12:54:09.0000005,5.98
2010-11-27 12:54:09.0000004,6.69
2010-11-27 12:54:09.0000001,4.96
2010-11-27 12:54:09.0000003,4.56
2010-11-27 12:54:09.0000002,15.26
2011-02-15 02:43:33.0000002,13.31
2011-02-15 02:43:33.0000001,16.52
2012-10-25 06:12:37.0000001,8.11
2014-05-01 06:39:54.0000001,5.78
2015-03-17 21:44:26.0000001,11.78
2015-03-17 21:44:26.0000006,8.0
2015-03-17 21:44:26.0000005,16.66
2015-03-17 21:44:26.0000003,10.27
2015-03-17 21:44:26.0000004,11.02
2011-05-02 13:26:54.0000003,5.81
2011-05-02 13:26:54.0000001,4.85
2011-05-02 13:26:54.0000002,11.01
2009-01-06 07:36:34.0000003,9.47
2009-01-06 07:36:34.0000002,6.71
2009-01-06 07:36:34.0000004,13.54
2010-06-23 10:29:22.0000005,4.57
2010-06-23 10:29:22.0000001,14.75
2010-06-23 10:29:22.0000004,4.98
2010-06-23 10:29:22.0000003,11.89
2010-06-23 10:29:22.0000002,10.64
2013-01-22 08:20:26.0000001,4.76
2013-01-22 08:20:26.0000002,5.51
2009-11-25 11:14:26.0000001,5.03
2009-11-25 11:14:26.0000002,8.33
2012-12-04 06:52:02.0000001,13.62
2012-12-04 06:52:02.0000002,12.5
2012-12-04 06:52:02.0000003,9.11
2014-05-27 10:31:46.0000001,7.26
2014-05-27 10:31:46.0000003,14.77
2014-05-27 10:31:46.0000002,15.61
2009-09-20 22:15:46.0000001,8.61
2011-06-30 08:40:22.0000001,5.03
2011-06-30 08:40:22.0000002,8.86
2010-05-10 09:14:30.0000003,7.41
2010-05-10 09:14:30.0000001,5.93
2010-05-10 09:14:30.0000002,6.71
2010-05-10 09:14:30.0000004,5.37
2010-11-25 16:10:30.0000001,15.42
2014-11-18 16:06:14.0000001,7.12
2013-01-20 20:41:26.0000003,11.68
2013-01-20 20:41:26.0000001,14.88
2015-06-07 00:38:14.0000003,6.87
2009-01-03 00:51:02.0000004,11.1
2009-01-03 00:51:02.0000003,5.83
2010-09-28 11:54:02.0000004,5.54
2010-09-28 11:54:02.0000005,8.75
2010-09-28 11:54:02.0000003,5.18
2010-09-28 11:54:02.0000001,6.66
2010-09-28 11:54:02.0000002,22.09
2013-11-07 17:01:14.0000001,34.28
2013-11-07 17:01:14.0000006,5.12
2013-11-07 17:01:14.0000002,6.76
2013-11-07 17:01:14.0000003,4.61
2013-11-07 17:01:14.0000005,5.72
2013-11-07 17:01:14.0000004,8.45
2009-11-29 08:05:46.0000001,7.4
2012-10-21 17:43:26.0000003,6.17
2012-10-21 17:43:26.0000002,9.57
2012-10-21 17:43:26.0000006,5.01
2012-10-21 17:43:26.0000001,6.68
2012-10-21 17:43:26.0000004,11.18
2012-10-21 17:43:26.0000005,8.41
2013-07-31 06:52:46.0000001,5.6
2013-02-04 12:10:10.0000002,6.09
2013-02-04 12:10:10.0000001,6.35
2013-10-18 09:06:14.0000001,5.94
2009-04-26 17:29:42.0000004,6.1
2009-04-26 17:29:42.0000002,7.64
2009-04-26 17:29:42.0000005,10.64
2009-04-26 17:29:42.0000003,7.65
2009-04-26 17:29:42.0000006,7.92
2015-04-12 21:56:22.0000004,13.79
2015-04-12 21:56:22.0000002,9.33
2015-04-12 21:56:22.0000001,49.27
2015-02-25 22:00:38.0000003,23.31
2015-02-25 22:00:38.0000006,9.87
2015-02-25 22:00:38.0000001,14.98
2015-02-25 22:00:38.0000004,10.59
2015-02-25 22:00:38.0000005,20.47
2013-12-30 00:48:42.0000003,5.55
2013-12-30 00:48:42.0000002,19.4
2013-12-30 00:48:42.0000001,10.54
2012-11-20 21:15:22.0000004,8.76
2012-11-20 21:15:22.0000001,6.02
2012-11-20 21:15:22.0000003,14.45
2012-11-20 21:15:22.0000006,9.35
2012-11-20 21:15:22.0000005,12.0
2012-11-20 21:15:22.0000002,18.57
2012-11-20 21:15:22.0000007,8.83
2010-03-21 16:52:58.0000002,32.47
2010-03-21 16:52:58.0000001,10.97
2010-03-21 16:52:58.0000004,15.07
2010-10-06 23:31:54.0000002,6.54
2013-07-09 21:59:42.0000002,36.53
2012-06-23 09:43:42.0000006,16.59
2012-06-23 09:43:42.0000001,4.72
2012-06-23 09:43:42.0000003,10.13
2012-06-23 09:43:42.0000005,5.95
2009-01-21 20:04:30.0000004,8.74
2009-01-21 20:04:30.0000008,8.12
2009-01-21 20:04:30.0000009,6.71
2009-01-21 20:04:30.0000003,8.42
2009-01-21 20:04:30.0000001,6.91
2009-01-21 20:04:30.0000005,6.84
2009-01-21 20:04:30.0000002,7.32
2009-01-21 20:04:30.0000007,5.5
2013-12-18 14:26:58.0000003,20.17
2013-12-18 14:26:58.0000001,8.17
2014-04-26 18:02:26.0000002,9.45
2014-04-26 18:02:26.0000001,8.74
2010-11-21 00:32:50.0000003,5.61
2010-11-21 00:32:50.0000002,11.86
2010-11-21 00:32:50.0000001,6.2
2013-02-07 21:29:22.0000003,8.62
2013-02-07 21:29:22.0000002,7.81
2013-02-07 21:29:22.0000004,10.82
2013-02-07 21:29:22.0000001,11.11
2010-11-15 18:15:14.0000002,7.94
2010-11-15 18:15:14.0000001,8.46
2010-11-15 18:15:14.0000003,5.59
2010-11-15 18:15:14.0000004,7.64
2013-10-26 10:46:46.0000005,7.43
2013-10-26 10:46:46.0000002,10.94
2013-10-26 10:46:46.0000004,9.67
2013-10-26 10:46:46.0000001,5.16
2013-07-18 10:24:58.0000001,6.04
2010-05-14 04:15:54.0000001,8.43
2013-09-14 18:51:46.0000002,10.01
2009-05-27 23:09:54.0000001,11.68
2013-05-23 23:54:42.0000002,8.74
2013-05-23 23:54:42.0000006,7.04
2013-05-23 23:54:42.0000001,11.86
2013-05-23 23:54:42.0000005,14.91
2013-05-23 23:54:42.0000003,9.23
2015-05-23 01:00:22.0000001,5.19
2009-11-23 19:06:14.0000004,11.93
2009-11-23 19:06:14.0000003,7.27
2009-11-23 19:06:14.0000002,5.5
2009-11-23 19:06:14.0000006,57.43
2011-06-22 00:06:34.0000001,7.56
2014-07-02 02:27:22.0000001,4.93
2012-11-18 14:55:42.0000002,6.18
2012-11-18 14:55:42.0000003,7.7
2012-11-18 14:55:42.0000004,6.24
2009-01-12 17:54:26.0000001,5.46
2012-10-10 06:59:02.0000002,9.1
2012-10-10 06:59:02.0000003,7.61
2012-10-10 06:59:02.0000001,5.93
2010-01-24 14:09:58.0000001,6.42
2010-09-01 08:23:54.0000001,14.25
2011-12-10 23:39:06.0000002,23.77
2011-05-22 03:09:50.0000002,22.94
2011-05-22 03:09:50.0000005,5.85
2011-05-22 03:09:50.0000001,7.6
2011-05-22 03:09:50.0000004,24.75
2011-05-22 03:09:50.0000003,18.69
2013-06-29 14:26:06.0000004,16.0
2013-06-29 14:26:06.0000003,6.94
2013-06-29 14:26:06.0000002,6.2
2013-06-29 14:26:06.0000001,12.22
2011-01-25 10:31:26.0000001,12.49
2011-01-25 10:31:26.0000002,8.05
2013-02-11 01:03:30.0000001,22.8
2009-12-17 15:54:46.0000005,10.6
2009-12-17 15:54:46.0000003,5.15
2009-12-17 15:54:46.0000001,8.51
2009-12-17 15:54:46.0000004,5.42
2012-03-17 05:33:02.0000001,10.48
2009-10-24 19:48:30.0000001,5.96
2009-10-24 19:48:30.0000002,7.92
2009-10-24 19:48:30.0000003,12.55
2013-03-23 00:10:26.0000004,30.85
2013-03-23 00:10:26.0000002,5.49
2013-03-23 00:10:26.0000001,42.26
2013-03-23 00:10:26.0000003,15.74
2010-06-16 18:41:54.0000001,7.38
2010-06-16 18:41:54.0000002,8.3
2011-01-15 04:13:38.0000002,4.85
2014-07-27 11:25:18.0000001,4.99
2014-07-27 11:25:18.0000002,5.52
2011-11-02 08:21:50.0000002,6.29
2015-05-16 04:37:50.0000001,10.42
2015-05-16 04:37:50.0000002,11.11
2009-03-15 03:31:14.0000002,9.71
2009-03-15 03:31:14.0000001,6.7
2014-09-08 19:07:46.0000002,11.65
2009-08-28 11:58:58.0000001,4.69
2010-04-24 23:31:50.0000001,6.64
2010-04-24 23:31:50.0000003,11.68
2013-06-13 14:50:50.0000002,11.73
2013-06-13 14:50:50.0000001,7.32
2010-07-07 06:22:38.0000002,19.33
2010-07-07 06:22:38.0000001,10.4
2009-03-24 00:11:26.0000001,9.61
2009-03-24 00:11:26.0000002,9.88
2013-10-23 14:27:10.0000001,5.53
2011-03-03 21:31:42.0000007,12.32
2011-03-03 21:31:42.0000001,7.36
2011-03-03 21:31:42.0000008,10.65
2011-03-03 21:31:42.0000006,8.02
2011-03-03 21:31:42.0000005,7.07
2011-09-05 10:47:26.0000002,12.93
2011-09-05 10:47:26.0000003,13.69
2011-09-05 10:47:26.0000004,10.37
2012-08-04 23:34:58.0000001,12.26
2012-08-04 23:34:58.0000004,5.23
2012-08-04 23:34:58.0000002,7.79
2015-01-29 13:15:50.0000003,8.7
2015-01-29 13:15:50.0000004,5.84
2015-01-29 13:15:50.0000007,8.24
2015-01-29 13:15:50.0000006,8.98
2015-01-29 13:15:50.0000008,4.62
2015-01-29 13:15:50.0000005,5.63
2015-01-29 13:15:50.0000002,6.17
2015-01-29 13:15:50.0000009,6.34
2012-09-16 12:48:06.0000004,6.32
2012-09-16 12:48:06.0000001,11.62
2012-09-16 12:48:06.0000003,13.18
2015-04-10 11:56:54.0000008,6.0
2015-04-10 11:56:54.0000001,10.72
2015-04-10 11:56:54.0000002,20.89
2015-04-10 11:56:54.0000007,50.15
2015-04-10 11:56:54.0000003,6.14
2015-05-05 12:32:14.0000007,8.3
2015-05-05 12:32:14.0000006,8.17
2015-05-05 12:32:14.0000003,8.62
2015-05-05 12:32:14.0000004,4.86
2015-05-05 12:32:14.0000002,8.02
2015-05-05 12:32:14.0000005,8.94
2015-05-05 12:32:14.0000001,11.9
2013-10-15 23:31:26.0000001,7.4
2014-08-24 01:17:38.0000001,5.47
2013-04-04 07:01:06.0000003,11.12
2013-04-04 07:01:06.0000001,5.05
2013-04-04 07:01:06.0000002,8.66
2013-06-21 18:06:14.0000001,7.31
2013-06-21 18:06:14.0000005,9.1
2013-06-21 18:06:14.0000004,5.89
2013-06-21 18:06:14.0000003,10.65
2013-06-21 18:06:14.0000006,6.6
2009-08-03 21:09:42.0000001,7.68
2009-08-03 21:09:42.0000003,6.55
2009-08-03 21:09:42.0000002,8.7
2009-08-03 21:09:42.0000004,6.18
2013-10-13 19:52:54.0000003,5.26
2013-10-13 19:52:54.0000001,5.08
2014-11-14 11:09:46.0000001,6.16
2014-11-14 11:09:46.0000002,25.29
2015-06-25 01:01:46.0000003,5.32
2015-06-25 01:01:46.0000001,8.38
2009-05-19 15:44:30.0000003,9.11
2014-01-26 08:48:30.0000001,15.42
2014-01-26 08:48:30.0000002,4.96
2012-01-19 02:06:02.0000001,4.95
2014-12-25 21:32:58.0000001,8.76
2012-08-09 07:49:02.0000001,11.55
2012-08-09 07:49:02.0000003,16.89
2012-08-09 07:49:02.0000002,7.34
2014-08-10 05:03:50.0000001,26.14
2010-01-11 15:18:14.0000002,6.1
2010-01-11 15:18:14.0000003,5.6
2010-01-11 15:18:14.0000004,9.85
2010-01-11 15:18:14.0000001,8.52
2009-11-10 15:56:38.0000006,6.18
2009-11-10 15:56:38.0000002,7.34
2009-11-10 15:56:38.0000004,10.14
2009-11-10 15:56:38.0000003,50.54
2009-11-10 15:56:38.0000005,4.89
2009-11-10 15:56:38.0000001,10.4
2012-10-18 09:17:42.0000002,7.05
2012-10-18 09:17:42.0000001,7.81
2010-12-06 13:19:58.0000003,5.98
2010-12-06 13:19:58.0000002,8.33
2010-12-06 13:19:58.0000001,7.83
2011-07-30 15:27:58.0000003,7.7
2011-07-30 15:27:58.0000002,7.16
2011-07-20 04:21:54.0000001,7.16
2011-07-20 04:21:54.0000002,8.68
2009-03-10 19:51:34.0000003,6.55
2009-03-10 19:51:34.0000004,11.2
2009-03-10 19:51:34.0000005,5.75
2009-03-10 19:51:34.0000002,11.43
2009-03-10 19:51:34.0000001,6.57
2011-11-15 22:33:42.0000001,9.89
2011-11-15 22:33:42.0000002,14.14
2010-09-24 22:40:06.0000005,7.73
2010-09-24 22:40:06.0000003,28.09
2010-09-24 22:40:06.0000006,5.46
2010-09-24 22:40:06.0000002,7.36
2010-09-24 22:40:06.0000001,6.37
2010-02-06 17:37:10.0000007,5.73
2010-02-06 17:37:10.0000004,5.91
2010-02-06 17:37:10.0000006,7.73
2010-02-06 17:37:10.0000003,5.38
2012-05-11 02:43:18.0000002,9.33
2012-05-11 02:43:18.0000001,4.86
2011-09-25 21:18:06.0000001,8.08
2011-09-25 21:18:06.0000002,10.95
2013-12-18 03:16:02.0000001,14.56
2012-01-26 01:32:42.0000001,10.77
2012-01-26 01:32:42.0000002,5.18
2011-10-02 03:06:34.0000001,7.24
2012-03-31 12:52:46.0000002,7.84
2012-03-31 12:52:46.0000001,19.29
2014-06-15 00:51:42.0000001,14.2
2009-04-21 17:27:58.0000001,8.5
2009-04-21 17:27:58.0000002,6.48
2012-08-13 15:02:26.0000002,5.85
2012-08-13 15:02:26.0000003,7.17
2014-10-27 11:56:50.0000001,6.47
2014-10-27 11:56:50.0000002,13.65
2014-10-27 11:56:50.0000003,8.87
2009-09-29 18:03:18.0000001,13.85
2011-10-30 16:52:26.0000001,5.88
2011-10-30 16:52:26.0000002,6.3
2014-11-24 23:39:26.0000002,14.35
2014-11-24 23:39:26.0000001,25.23
2011-08-16 14:41:50.0000001,8.06
2011-08-16 14:41:50.0000003,5.71
2011-08-16 14:41:50.0000002,8.14
2013-01-14 18:42:54.0000002,18.88
2013-01-14 18:42:54.0000006,6.31
2013-01-14 18:42:54.0000001,5.21
2013-01-14 18:42:54.0000007,4.79
2013-01-14 18:42:54.0000008,9.01
2009-04-18 23:09:34.0000002,12.61
2009-11-11 21:20:18.0000001,5.58
2009-11-11 21:20:18.0000003,21.38
2012-07-24 01:12:50.0000004,17.1
2012-07-24 01:12:50.0000003,7.51
2012-07-24 01:12:50.0000001,14.77
2012-07-24 01:12:50.0000002,7.29
2012-07-24 01:12:50.0000005,12.95
2009-04-18 02:44:34.0000003,9.57
2009-04-18 02:44:34.0000002,15.55
2014-07-18 06:32:22.0000001,7.79
2014-01-10 12:28:38.0000001,9.44
2011-08-08 15:27:22.0000001,4.63
2014-07-30 14:42:34.0000001,7.19
2014-07-30 14:42:34.0000003,21.62
2014-07-30 14:42:34.0000002,12.43
2014-08-26 16:39:54.0000002,10.41
2014-10-11 00:26:38.0000002,13.6
2014-10-11 00:26:38.0000003,10.91
2014-10-11 00:26:38.0000001,11.78
2014-10-11 00:26:38.0000005,11.37
2014-10-11 00:26:38.0000007,5.46
2014-10-11 00:26:38.0000006,17.96
2009-08-15 14:25:02.0000001,10.64
2009-09-22 06:43:46.0000001,6.74
2014-05-14 00:00:34.0000001,8.92
2014-05-14 00:00:34.0000002,10.49
2014-10-14 01:57:26.0000001,4.86
2009-05-31 20:56:38.0000002,42.13
2009-05-31 20:56:38.0000003,9.12
2009-05-31 20:56:38.0000001,5.91
2009-07-11 12:59:58.0000001,8.38
2010-06-02 15:33:06.0000001,5.35
2010-06-02 15:33:06.0000002,5.5
2010-06-02 15:33:06.0000003,4.94
2010-01-30 02:13:06.0000002,5.05
2010-01-30 02:13:06.0000001,4.98
2010-01-30 02:13:06.0000003,10.31
2014-01-05 17:47:02.0000003,7.44
2014-01-05 17:47:02.0000002,10.02
2009-03-21 09:59:50.0000003,49.45
2009-03-21 09:59:50.0000002,12.99
2009-03-21 09:59:50.0000001,6.06
2009-08-26 23:55:38.0000002,10.27
2009-06-09 15:10:50.0000002,50.31
2009-06-09 15:10:50.0000001,4.82
2011-09-18 06:14:54.0000001,9.0
2009-03-27 16:05:22.0000004,33.3
2009-03-27 16:05:22.0000005,5.63
2009-03-27 16:05:22.0000001,10.4
2009-03-27 16:05:22.0000006,7.61
2009-03-27 16:05:22.0000003,10.46
2009-03-27 16:05:22.0000002,7.13
2015-05-29 10:02:42.0000005,7.3
2015-05-29 10:02:42.0000003,6.36
2015-05-29 10:02:42.0000004,6.93
2012-09-07 23:20:34.0000004,17.41
2012-09-07 23:20:34.0000003,14.02
2012-09-07 23:20:34.0000001,5.61
2014-03-07 10:36:50.0000002,7.36
2014-03-07 10:36:50.0000001,8.58
2013-03-17 23:47:50.0000002,16.6
2013-03-17 23:47:50.0000001,6.41
2015-06-30 20:03:50.0000005,8.82
2015-06-30 20:03:50.0000001,94.5
2015-06-30 20:03:50.0000003,9.15
2015-06-30 20:03:50.0000004,6.49
2015-05-11 02:21:26.0000002,5.04
2015-05-11 02:21:26.0000001,12.14
2015-01-10 14:32:14.0000001,7.44
2014-12-05 14:14:14.0000001,9.15
2014-12-05 14:14:14.0000002,10.37
2012-04-23 12:23:18.0000001,7.03
2012-04-23 12:23:18.0000003,5.43
2012-04-23 12:23:18.0000002,34.51
2012-09-01 13:33:14.0000003,7.18
2012-09-01 13:33:14.0000002,10.65
2012-09-01 13:33:14.0000001,11.56
2011-04-17 14:55:58.0000001,4.59
2010-05-31 20:43:42.0000002,9.47
2013-11-22 23:44:34.0000002,10.75
2013-11-22 23:44:34.0000001,6.74
2013-05-17 05:30:10.0000002,12.3
2013-05-17 05:30:10.0000001,7.3
2009-07-28 11:13:10.0000001,11.68
2014-05-18 14:43:26.0000001,8.07
2014-05-18 14:43:26.0000002,6.45
2014-05-18 14:43:26.0000003,6.28
2011-10-08 18:18:26.0000005,10.46
2011-10-08 18:18:26.0000001,4.92
2011-10-08 18:18:26.0000004,12.66
2013-09-27 04:39:14.0000001,9.72
2011-02-08 01:44:18.0000001,12.36
2015-01-12 06:21:38.0000001,7.46
2015-01-12 06:21:38.0000002,16.46
2010-03-23 13:23:34.0000004,5.65
2010-03-23 13:23:34.0000002,15.46
2010-03-23 13:23:34.0000001,5.45
2009-04-02 06:19:02.0000001,12.83
2012-01-12 18:05:10.0000003,10.22
2012-01-12 18:05:10.0000001,27.61
2014-11-21 02:04:42.0000002,11.42
2014-11-21 02:04:42.0000003,12.65
2014-11-21 02:04:42.0000001,23.52
2010-10-09 03:54:42.0000001,6.65
2012-04-03 12:26:14.0000002,5.15
2012-04-03 12:26:14.0000001,32.12
2012-04-03 12:26:14.0000003,9.94
2010-12-21 08:46:02.0000005,12.2
2010-12-21 08:46:02.0000004,8.1
2010-12-21 08:46:02.0000003,10.39
2010-06-19 22:52:30.0000002,5.99
2010-06-19 22:52:30.0000001,10.49
2013-01-03 01:43:10.0000001,20.59
2013-11-24 03:44:46.0000004,10.07
2013-11-24 03:44:46.0000002,15.75
2013-11-24 03:44:46.0000005,13.33
2011-04-16 12:57:18.0000001,7.22
2012-10-11 22:24:18.0000001,9.83
2010-12-13 23:24:02.0000002,11.76
2010-12-13 23:24:02.0000001,10.63
2011-09-14 23:42:46.0000001,11.77
2011-05-17 23:42:46.0000001,5.6
2011-05-17 23:42:46.0000004,43.61
2011-05-17 23:42:46.0000002,11.99
2011-05-17 23:42:46.0000005,5.57
2011-05-17 23:42:46.0000007,8.76
2013-06-30 03:37:26.0000002,5.53
2013-06-30 03:37:26.0000005,18.76
2013-06-30 03:37:26.0000001,5.0
2013-06-30 03:37:26.0000004,15.54
2011-05-26 21:36:54.0000001,5.92
2009-11-09 06:00:22.0000001,5.19
2014-01-09 17:27:18.0000002,34.71
2014-01-09 17:27:18.0000001,5.25
2014-01-09 17:27:18.0000005,8.26
2014-01-09 17:27:18.0000006,5.4
2014-01-09 17:27:18.0000007,6.46
2012-07-01 00:24:58.0000003,7.99
2012-07-01 00:24:58.0000001,8.7
2012-07-01 00:24:58.0000002,11.07
2010-06-02 14:55:22.0000003,7.57
2010-06-02 14:55:22.0000002,4.88
2010-06-02 14:55:22.0000004,5.96
2010-06-02 14:55:22.0000006,8.02
2010-06-02 14:55:22.0000001,10.55
2010-06-02 14:55:22.0000005,7.93
2013-03-07 08:50:34.0000001,17.74
2013-03-07 08:50:34.0000005,6.33
2013-03-07 08:50:34.0000002,11.1
2013-03-07 08:50:34.0000006,10.7
2013-03-07 08:50:34.0000003,12.3
2013-03-07 08:50:34.0000004,11.65
2013-10-28 00:33:30.0000001,8.43
2013-11-23 16:33:30.0000003,9.88
2013-11-23 16:33:30.0000001,6.95
2014-11-06 07:56:46.0000002,6.88
2014-11-06 07:56:46.0000001,7.69
2013-04-05 12:38:22.0000001,15.19
2014-11-06 02:02:10.0000001,5.84
2012-10-09 07:47:46.0000002,8.59
2012-10-09 07:47:46.0000001,11.55
2012-10-09 07:47:46.0000003,10.5
2012-10-09 07:47:46.0000004,9.22
2012-10-09 07:47:46.0000005,5.25
2013-11-21 22:21:58.0000001,14.77
2014-12-20 01:57:26.0000001,8.52
2014-12-20 01:57:26.0000004,5.92
2014-12-20 01:57:26.0000003,9.8
2014-12-20 01:57:26.0000002,5.94
2010-01-09 13:24:22.0000003,6.34
2011-11-02 02:18:18.0000001,21.64
2009-03-11 21:46:54.0000003,9.03
2009-03-11 21:46:54.0000005,16.84
2009-03-11 21:46:54.0000001,9.25
2009-03-11 21:46:54.0000004,28.95
2014-12-07 03:45:18.0000001,7.12
2014-12-07 03:45:18.0000002,13.61
2014-12-07 03:45:18.0000004,16.12
2014-12-07 03:45:18.0000003,7.72
2014-11-29 19:23:58.0000001,9.73
2010-03-04 09:49:38.0000002,17.91
2010-03-04 09:49:38.0000001,9.61
2010-03-04 09:49:38.0000003,4.62
2009-10-10 06:52:06.0000001,5.6
2009-10-10 06:52:06.0000002,11.21
2012-08-22 20:54:46.0000003,8.24
2012-08-22 20:54:46.0000001,9.04
2012-08-22 20:54:46.0000002,7.19
2015-05-01 07:49:14.0000001,4.9
2009-02-21 20:49:34.0000001,10.05
2012-08-10 14:04:14.0000005,8.24
2012-08-10 14:04:14.0000006,21.13
2012-08-10 14:04:14.0000004,6.17
2012-08-10 14:04:14.0000003,5.27
2012-08-10 14:04:14.0000007,4.95
2012-08-10 14:04:14.0000002,10.24
2013-05-10 21:08:18.0000002,17.5
2013-05-10 21:08:18.0000003,6.89
2013-05-10 21:08:18.0000005,5.74
2013-05-10 21:08:18.0000004,11.35
2013-05-10 21:08:18.0000001,5.33
2009-09-25 12:59:18.0000001,7.12
2014-08-02 21:05:42.0000002,12.51
2014-08-02 21:05:42.0000001,5.44
2013-10-29 20:16:10.0000002,5.58
2013-10-29 20:16:10.0000001,14.77
2009-11-11 22:49:46.0000003,10.66
2009-11-11 22:49:46.0000002,8.01
2009-11-11 22:49:46.0000001,5.9
2009-10-17 03:52:42.0000002,8.82
2009-10-17 03:52:42.0000007,5.48
2009-10-17 03:52:42.0000006,7.6
2009-10-17 03:52:42.0000003,16.15
2009-10-17 03:52:42.0000001,6.4
2009-10-17 03:52:42.0000004,6.08
2014-02-27 09:36:26.0000007,9.2
2014-02-27 09:36:26.0000008,7.3
2014-02-27 09:36:26.0000002,5.05
2014-02-27 09:36:26.0000005,4.96
2014-02-27 09:36:26.0000003,5.66
2014-02-27 09:36:26.0000006,9.05
2014-02-27 09:36:26.0000004,12.19
2014-02-27 09:36:26.0000009,4.85
2012-12-26 17:12:30.0000003,8.83
2012-12-26 17:12:30.0000005,19.22
2012-12-26 17:12:30.0000001,7.36
2012-12-26 17:12:30.0000004,8.99
2014-03-11 20:24:02.0000003,7.93
2014-03-11 20:24:02.0000002,7.32
2014-03-11 20:24:02.0000004,7.58
2011-01-29 09:28:38.0000002,6.88
2011-01-29 09:28:38.0000001,8.16
2011-01-29 09:28:38.0000003,8.25
2011-01-29 09:28:38.0000005,7.01
2011-01-29 09:28:38.0000004,7.19
2015-05-07 15:33:26.0000003,5.03
2015-05-07 15:33:26.0000007,5.24
2015-05-07 15:33:26.0000001,8.29
2015-05-07 15:33:26.0000002,10.57
2015-05-07 15:33:26.0000006,5.89
2010-10-25 13:31:22.0000003,5.26
2010-10-25 13:31:22.0000002,15.35
2010-10-25 13:31:22.0000001,5.15
2010-10-25 13:31:22.0000004,9.36
2012-09-10 21:07:54.0000005,18.81
2012-09-10 21:07:54.0000004,12.26
2012-09-10 21:07:54.0000003,5.38
2012-09-10 21:07:54.0000007,9.57
2012-09-10 21:07:54.0000002,10.96
2012-09-10 21:07:54.0000006,8.72
2012-09-10 21:07:54.0000001,7.38
2012-04-15 21:54:22.0000001,9.33
2012-04-20 00:06:10.0000007,6.91
2012-04-20 00:06:10.0000001,8.02
2012-04-20 00:06:10.0000002,9.0
2012-04-20 00:06:10.0000006,8.41
2012-04-20 00:06:10.0000005,5.23
2012-04-20 00:06:10.0000008,14.35
